fid,standortbescheinigung_nr,lon,lat,type,hdistance,vdistance,direction,height
510780,491054,7.060833,50.887499,Mobilfunk,5.64,1.42,20.0,41.52
510780,491054,7.060833,50.887499,Mobilfunk,5.64,1.42,120.0,41.52
510780,491054,7.060833,50.887499,Mobilfunk,5.64,1.42,220.0,41.52
510781,491056,6.887499,51.005,Mobilfunk,7.19,2.0,0.0,23.37
510781,491056,6.887499,51.005,Mobilfunk,4.92,0.76,0.0,23.37
510781,491056,6.887499,51.005,Mobilfunk,7.19,2.0,120.0,23.37
510781,491056,6.887499,51.005,Mobilfunk,7.19,2.0,270.0,23.37
510781,491056,6.887499,51.005,Mobilfunk,4.92,0.76,120.0,23.37
510781,491056,6.887499,51.005,Mobilfunk,4.92,0.76,270.0,23.37
510782,491057,6.799166,50.906666,Mobilfunk,5.5,1.2,50.0,25.8
510782,491057,6.799166,50.906666,Mobilfunk,5.62,1.16,195.0,25.8
510782,491057,6.799166,50.906666,Mobilfunk,5.61,1.16,300.0,25.8
510782,491057,6.799166,50.906666,Mobilfunk,5.54,1.67,60.0,23.54
510782,491057,6.799166,50.906666,Mobilfunk,4.06,0.89,60.0,23.54
510782,491057,6.799166,50.906666,Mobilfunk,4.89,0.94,60.0,23.54
510782,491057,6.799166,50.906666,Mobilfunk,5.57,1.68,180.0,23.54
510782,491057,6.799166,50.906666,Mobilfunk,4.25,0.93,180.0,23.54
510782,491057,6.799166,50.906666,Mobilfunk,4.93,0.95,180.0,23.54
510782,491057,6.799166,50.906666,Mobilfunk,5.54,1.67,300.0,23.54
510782,491057,6.799166,50.906666,Mobilfunk,4.2,0.92,300.0,23.54
510782,491057,6.799166,50.906666,Mobilfunk,4.89,0.94,300.0,23.54
510783,491059,7.124166,50.990277,Mobilfunk,4.34,0.94,60.0,28.5
510783,491059,7.124166,50.990277,Mobilfunk,5.38,1.18,60.0,28.5
510783,491059,7.124166,50.990277,Mobilfunk,4.34,0.94,180.0,28.5
510783,491059,7.124166,50.990277,Mobilfunk,5.38,1.18,180.0,28.5
510783,491059,7.124166,50.990277,Mobilfunk,4.34,0.94,310.0,28.5
510783,491059,7.124166,50.990277,Mobilfunk,5.38,1.18,310.0,28.5
510783,491059,7.124166,50.990277,Mobilfunk,5.43,1.06,60.0,28.1
510783,491059,7.124166,50.990277,Mobilfunk,5.43,1.06,170.0,28.1
510783,491059,7.124166,50.990277,Mobilfunk,5.43,1.06,310.0,28.1
510783,491059,7.124166,50.990277,Mobilfunk,3.97,0.83,60.0,28.1
510783,491059,7.124166,50.990277,Mobilfunk,3.97,0.83,170.0,28.1
510783,491059,7.124166,50.990277,Mobilfunk,3.97,0.83,310.0,28.1
510783,491059,7.124166,50.990277,Mobilfunk,5.48,1.09,40.0,25.9
510783,491059,7.124166,50.990277,Mobilfunk,5.48,1.09,160.0,25.9
510783,491059,7.124166,50.990277,Mobilfunk,5.48,1.09,280.0,25.9
510784,491060,6.974166,50.8575,Mobilfunk,6.63,1.81,10.0,23.1
510784,491060,6.974166,50.8575,Mobilfunk,6.63,1.81,180.0,23.1
510784,491060,6.974166,50.8575,Mobilfunk,6.63,1.81,280.0,23.1
510784,491060,6.974166,50.8575,Mobilfunk,5.43,1.06,10.0,23.1
510784,491060,6.974166,50.8575,Mobilfunk,5.43,1.06,180.0,23.1
510784,491060,6.974166,50.8575,Mobilfunk,5.43,1.06,280.0,23.1
510784,491060,6.974166,50.8575,Mobilfunk,4.21,0.83,10.0,23.1
510784,491060,6.974166,50.8575,Mobilfunk,4.21,0.83,180.0,23.1
510784,491060,6.974166,50.8575,Mobilfunk,4.21,0.83,280.0,23.1
510786,491063,6.898888,51.022499,Mobilfunk,3.05,0.31,200.0,2.84
510786,491063,6.898888,51.022499,Mobilfunk,3.05,0.31,12.0,2.84
510787,491064,6.880832,50.949166,Sonstige Funkanlage,1.13,0.23,300.0,30.35
510787,491064,6.880832,50.949166,Sonstige Funkanlage,1.13,0.23,80.0,22.8
510787,491064,6.880832,50.949166,Sonstige Funkanlage,0.19,0.06,,21.5
510787,491064,6.880832,50.949166,Mobilfunk,4.67,0.66,85.0,25.89
510787,491064,6.880832,50.949166,Mobilfunk,4.67,0.66,260.0,25.89
510787,491064,6.880832,50.949166,Mobilfunk,6.6,0.93,335.0,25.89
510788,491065,6.950277,50.938333,Mobilfunk,0.9,0.36,OMNI,7.7
510788,491065,6.950277,50.938333,Mobilfunk,0.9,0.36,OMNI,8.1
510788,491065,6.950277,50.938333,Sonstige Funkanlage,None,None,83.0,22.4
510789,491071,6.906666,51.010833,Mobilfunk,4.52,0.32,310.0,28.2
510789,491071,6.906666,51.010833,Mobilfunk,3.07,0.31,310.0,31.2
510789,491071,6.906666,51.010833,Mobilfunk,4.26,0.49,310.0,29.0
510789,491071,6.906666,51.010833,Sonstige Funkanlage,3.3,0.37,60.0,32.5
510789,491071,6.906666,51.010833,Sonstige Funkanlage,3.3,0.37,60.0,32.5
510789,491071,6.906666,51.010833,Mobilfunk,5.44,0.31,80.0,28.4
510789,491071,6.906666,51.010833,Mobilfunk,3.91,0.26,80.0,31.4
510789,491071,6.906666,51.010833,Mobilfunk,5.22,0.6,80.0,29.0
510789,491071,6.906666,51.010833,Mobilfunk,5.19,0.3,210.0,28.2
510789,491071,6.906666,51.010833,Mobilfunk,3.45,0.23,210.0,31.2
510789,491071,6.906666,51.010833,Mobilfunk,5.22,0.6,200.0,32.0
510789,491071,6.906666,51.010833,Sonstige Funkanlage,3.19,0.39,180.0,32.5
510789,491071,6.906666,51.010833,Sonstige Funkanlage,3.3,0.37,300.0,32.5
510789,491071,6.906666,51.010833,Sonstige Funkanlage,3.19,0.39,180.0,32.5
510789,491071,6.906666,51.010833,Sonstige Funkanlage,3.3,0.37,300.0,32.5
510791,491073,7.066666,50.898888,Mobilfunk,4.34,1.22,60.0,33.24
510791,491073,7.066666,50.898888,Mobilfunk,4.34,1.22,180.0,33.24
510791,491073,7.066666,50.898888,Mobilfunk,4.34,1.22,300.0,33.24
510791,491073,7.066666,50.898888,Mobilfunk,5.03,0.91,60.0,34.94
510791,491073,7.066666,50.898888,Mobilfunk,5.03,0.91,180.0,34.94
510791,491073,7.066666,50.898888,Mobilfunk,5.03,0.91,300.0,34.94
510791,491073,7.066666,50.898888,Mobilfunk,3.85,1.11,300.0,26.28
510791,491073,7.066666,50.898888,Mobilfunk,4.65,0.74,300.0,26.28
510791,491073,7.066666,50.898888,Mobilfunk,3.85,1.11,180.0,26.28
510791,491073,7.066666,50.898888,Mobilfunk,4.65,0.74,180.0,26.28
510791,491073,7.066666,50.898888,Mobilfunk,3.51,1.01,60.0,26.28
510791,491073,7.066666,50.898888,Mobilfunk,4.65,0.74,60.0,26.28
510793,491083,7.047777,50.921388,Mobilfunk,6.4,1.81,120.0,20.2
510793,491083,7.047777,50.921388,Mobilfunk,6.4,1.81,240.0,20.2
510793,491083,7.047777,50.921388,Mobilfunk,4.21,1.17,0.0,20.2
510793,491083,7.047777,50.921388,Mobilfunk,4.21,1.17,120.0,20.2
510793,491083,7.047777,50.921388,Mobilfunk,4.21,1.17,240.0,20.2
510793,491083,7.047777,50.921388,Mobilfunk,3.92,0.61,120.0,20.2
510793,491083,7.047777,50.921388,Mobilfunk,3.92,0.61,240.0,20.2
510793,491083,7.047777,50.921388,Mobilfunk,5.22,1.18,120.0,18.3
510793,491083,7.047777,50.921388,Mobilfunk,5.22,1.18,240.0,18.3
510793,491083,7.047777,50.921388,Mobilfunk,5.89,1.43,0.0,18.3
510793,491083,7.047777,50.921388,Mobilfunk,5.89,1.43,0.0,18.3
510793,491083,7.047777,50.921388,Mobilfunk,5.89,1.43,120.0,18.3
510793,491083,7.047777,50.921388,Mobilfunk,5.89,1.43,120.0,18.3
510793,491083,7.047777,50.921388,Mobilfunk,5.89,1.43,240.0,18.3
510793,491083,7.047777,50.921388,Mobilfunk,5.89,1.43,240.0,18.3
510793,491083,7.047777,50.921388,Mobilfunk,6.4,1.81,0.0,20.2
510793,491083,7.047777,50.921388,Mobilfunk,3.92,0.61,0.0,20.2
510793,491083,7.047777,50.921388,Mobilfunk,5.22,1.18,0.0,18.3
510794,491085,7.005277,50.962222,Sonstige Funkanlage,1.08,0.19,30.0,52.15
510794,491085,7.005277,50.962222,Sonstige Funkanlage,1.08,0.19,120.0,52.15
510794,491085,7.005277,50.962222,Sonstige Funkanlage,1.08,0.19,210.0,52.15
510794,491085,7.005277,50.962222,Sonstige Funkanlage,1.08,0.19,300.0,52.15
510794,491085,7.005277,50.962222,Sonstige Funkanlage,None,None,127.0,52.1
510794,491085,7.005277,50.962222,Sonstige Funkanlage,0.2,0.2,0.90.180.270,52.3
510794,491085,7.005277,50.962222,Sonstige Funkanlage,None,None,151.2,51.1
510794,491085,7.005277,50.962222,Sonstige Funkanlage,None,None,316.9,51.4
510794,491085,7.005277,50.962222,Sonstige Funkanlage,None,None,8.05,51.1
510797,491098,7.127221,51.08611,Mobilfunk,4.92,4.92,40.0,32.3
510797,491098,7.127221,51.08611,Mobilfunk,4.92,4.92,160.0,32.3
510797,491098,7.127221,51.08611,Mobilfunk,4.85,4.85,300.0,32.3
510797,491098,7.127221,51.08611,Mobilfunk,2.8,2.8,40.0,32.3
510797,491098,7.127221,51.08611,Mobilfunk,2.91,2.91,160.0,32.3
510797,491098,7.127221,51.08611,Mobilfunk,2.91,2.91,300.0,32.3
510797,491098,7.127221,51.08611,Sonstige Funkanlage,None,None,47.0,35.8
510797,491098,7.127221,51.08611,Sonstige Funkanlage,None,None,234.0,36.0
510799,491103,6.857222,50.939444,Sonstige Funkanlage,None,None,19.2 (Az164.38. El 30.53),1.0
510800,491105,6.857777,50.931943,Mobilfunk,3.22,0.91,0.0,11.1
510800,491105,6.857777,50.931943,Mobilfunk,3.06,0.66,0.0,11.1
510800,491105,6.857777,50.931943,Mobilfunk,2.99,0.56,0.0,11.1
510800,491105,6.857777,50.931943,Mobilfunk,3.22,0.91,120.0,11.1
510800,491105,6.857777,50.931943,Mobilfunk,3.06,0.66,120.0,11.1
510800,491105,6.857777,50.931943,Mobilfunk,2.99,0.56,120.0,11.1
510800,491105,6.857777,50.931943,Mobilfunk,3.22,0.91,240.0,11.1
510800,491105,6.857777,50.931943,Mobilfunk,3.06,0.66,240.0,11.1
510800,491105,6.857777,50.931943,Mobilfunk,2.99,0.56,240.0,11.1
510801,491106,7.02111,51.032777,Sonstige Funkanlage,0.2,0.2,0.0,51.56
510801,491106,7.02111,51.032777,Sonstige Funkanlage,0.2,0.2,90.0,51.56
510801,491106,7.02111,51.032777,Sonstige Funkanlage,0.2,0.2,180.0,51.36
510801,491106,7.02111,51.032777,Sonstige Funkanlage,0.2,0.2,270.0,51.56
510801,491106,7.02111,51.032777,Sonstige Funkanlage,None,None,188.0,51.33
510802,491108,6.871666,51.006666,Mobilfunk,3.8,0.77,240.0,17.7
510802,491108,6.871666,51.006666,Mobilfunk,4.16,0.81,170.0,22.12
510802,491108,6.871666,51.006666,Mobilfunk,4.16,0.81,310.0,22.12
510802,491108,6.871666,51.006666,Mobilfunk,6.71,1.34,0.0,19.72
510802,491108,6.871666,51.006666,Mobilfunk,6.71,1.34,160.0,19.72
510802,491108,6.871666,51.006666,Mobilfunk,6.71,1.34,250.0,19.72
510802,491108,6.871666,51.006666,Mobilfunk,4.16,0.81,90.0,22.12
510802,491108,6.871666,51.006666,Mobilfunk,3.88,1.07,240.0,17.7
510802,491108,6.871666,51.006666,Mobilfunk,3.75,0.6,240.0,17.7
510802,491108,6.871666,51.006666,Mobilfunk,3.8,0.77,120.0,14.6
510802,491108,6.871666,51.006666,Mobilfunk,3.8,0.77,0.0,14.6
510802,491108,6.871666,51.006666,Mobilfunk,3.92,0.63,120.0,14.6
510802,491108,6.871666,51.006666,Mobilfunk,3.9,0.63,0.0,14.6
510802,491108,6.871666,51.006666,Mobilfunk,3.89,1.07,120.0,14.6
510802,491108,6.871666,51.006666,Mobilfunk,3.88,1.07,0.0,14.6
510804,491113,6.958055,50.943055,Sonstige Funkanlage,0.8,0.8,,24.18
510804,491113,6.958055,50.943055,Sonstige Funkanlage,0.69,0.69,,21.63
510804,491113,6.958055,50.943055,Sonstige Funkanlage,0.52,0.52,,19.08
510804,491113,6.958055,50.943055,Mobilfunk,3.55,0.98,315.0,22.8
510804,491113,6.958055,50.943055,Mobilfunk,2.16,0.37,315.0,22.8
510805,491114,6.963055,50.876666,Mobilfunk,5.62,1.11,10.0,17.1
510805,491114,6.963055,50.876666,Mobilfunk,5.82,0.72,210.0,16.4
510805,491114,6.963055,50.876666,Mobilfunk,5.82,0.72,290.0,16.4
510805,491114,6.963055,50.876666,Mobilfunk,6.33,1.26,210.0,16.4
510805,491114,6.963055,50.876666,Mobilfunk,6.33,1.26,290.0,16.4
510805,491114,6.963055,50.876666,Mobilfunk,4.16,0.66,10.0,18.7
510805,491114,6.963055,50.876666,Mobilfunk,4.16,0.66,90.0,18.7
510805,491114,6.963055,50.876666,Mobilfunk,4.16,0.66,240.0,18.7
510806,491115,6.958055,51.025554,Mobilfunk,11.2,1.76,60.0,23.45
510806,491115,6.958055,51.025554,Mobilfunk,11.2,1.76,180.0,23.45
510806,491115,6.958055,51.025554,Mobilfunk,13.0,2.04,310.0,23.45
510806,491115,6.958055,51.025554,Mobilfunk,7.42,1.15,60.0,21.3
510806,491115,6.958055,51.025554,Mobilfunk,7.42,1.15,180.0,21.3
510806,491115,6.958055,51.025554,Mobilfunk,7.42,1.15,310.0,21.3
510806,491115,6.958055,51.025554,Mobilfunk,3.93,0.97,15.0,23.0
510806,491115,6.958055,51.025554,Mobilfunk,3.93,0.97,180.0,23.0
510806,491115,6.958055,51.025554,Mobilfunk,3.93,0.97,270.0,23.0
510807,491117,7.036388,51.000555,Sonstige Funkanlage,1.03,0.33,340.0,19.94
510807,491117,7.036388,51.000555,Sonstige Funkanlage,1.55,0.49,180.0,19.67
510807,491117,7.036388,51.000555,Mobilfunk,4.41,0.44,190.0,18.1
510807,491117,7.036388,51.000555,Mobilfunk,4.41,0.44,350.0,18.1
510808,491120,7.016666,50.930832,Mobilfunk,0.52,0.1,340.0,17.0
510808,491120,7.016666,50.930832,Mobilfunk,0.52,0.1,340.0,18.5
510808,491120,7.016666,50.930832,Sonstige Funkanlage,1.8,0.57,0.0,20.29
510808,491120,7.016666,50.930832,Sonstige Funkanlage,1.8,0.57,165.0,19.84
510808,491120,7.016666,50.930832,Mobilfunk,1.99,0.35,0.0,24.73
510809,491121,6.868054,51.03861,Sonstige Funkanlage,0.96,0.68,265.0,18.4
510809,491121,6.868054,51.03861,Mobilfunk,3.83,0.38,155.0,16.85
510809,491121,6.868054,51.03861,Mobilfunk,3.83,0.38,355.0,16.85
510814,491135,7.101666,50.853888,Mobilfunk,3.77,1.13,0.0,19.5
510814,491135,7.101666,50.853888,Mobilfunk,3.77,0.71,120.0,19.5
510814,491135,7.101666,50.853888,Mobilfunk,3.77,0.71,240.0,19.5
510814,491135,7.101666,50.853888,Mobilfunk,2.69,0.57,0.0,19.5
510814,491135,7.101666,50.853888,Mobilfunk,2.69,0.57,120.0,19.5
510814,491135,7.101666,50.853888,Mobilfunk,2.69,0.57,240.0,19.5
510814,491135,7.101666,50.853888,Mobilfunk,3.83,0.48,0.0,19.5
510814,491135,7.101666,50.853888,Mobilfunk,3.83,0.48,120.0,19.5
510814,491135,7.101666,50.853888,Mobilfunk,3.83,0.48,240.0,19.5
510815,491146,7.009722,51.063888,Mobilfunk,4.32,0.43,165.0,22.48
510815,491146,7.009722,51.063888,Mobilfunk,3.64,0.36,355.0,21.48
510816,491147,7.019166,50.994999,Sonstige Funkanlage,1.06,0.34,180.0,19.81
510816,491147,7.019166,50.994999,Sonstige Funkanlage,1.06,0.34,0.0,19.76
510816,491147,7.019166,50.994999,Mobilfunk,4.43,0.44,0.0,23.98
510816,491147,7.019166,50.994999,Mobilfunk,3.14,0.31,185.0,17.61
510817,491150,7.082777,51.033054,Mobilfunk,4.73,0.92,20.0,16.2
510817,491150,7.082777,51.033054,Mobilfunk,4.73,0.92,180.0,16.2
510817,491150,7.082777,51.033054,Mobilfunk,4.73,0.92,300.0,16.2
510817,491150,7.082777,51.033054,Mobilfunk,8.37,0.92,20.0,17.9
510817,491150,7.082777,51.033054,Mobilfunk,9.25,1.01,180.0,17.9
510817,491150,7.082777,51.033054,Mobilfunk,9.25,1.01,300.0,17.9
510820,491160,6.816111,50.874166,Mobilfunk,4.3,0.81,20.0,12.11
510820,491160,6.816111,50.874166,Mobilfunk,4.3,0.81,180.0,12.11
510820,491160,6.816111,50.874166,Mobilfunk,4.3,0.81,280.0,12.11
510820,491160,6.816111,50.874166,Mobilfunk,6.33,1.72,20.0,12.11
510820,491160,6.816111,50.874166,Mobilfunk,6.33,1.72,180.0,12.11
510820,491160,6.816111,50.874166,Mobilfunk,6.33,1.72,280.0,12.11
510820,491160,6.816111,50.874166,Mobilfunk,2.84,0.36,0.0,13.45
510820,491160,6.816111,50.874166,Mobilfunk,3.05,0.38,220.0,13.45
510820,491160,6.816111,50.874166,Mobilfunk,3.58,0.77,0.0,13.45
510820,491160,6.816111,50.874166,Mobilfunk,3.83,0.83,220.0,13.45
510820,491160,6.816111,50.874166,Mobilfunk,3.71,1.02,10.0,15.56
510820,491160,6.816111,50.874166,Mobilfunk,3.71,1.02,180.0,15.56
510820,491160,6.816111,50.874166,Mobilfunk,3.71,1.02,280.0,15.56
511070,520388,7.121388,50.838055,Sonstige Funkanlage,None,None,265.0,44.85
511070,520388,7.121388,50.838055,Sonstige Funkanlage,None,None,139.0,40.5
511070,520388,7.121388,50.838055,Sonstige Funkanlage,None,None,360.0,42.15
511070,520388,7.121388,50.838055,Sonstige Funkanlage,None,None,338.0,42.1
511070,520388,7.121388,50.838055,Sonstige Funkanlage,None,None,61.0,44.45
511070,520388,7.121388,50.838055,Sonstige Funkanlage,None,None,171.0,41.0
511070,520388,7.121388,50.838055,Mobilfunk,0.74,0.74,290.0,38.0
511070,520388,7.121388,50.838055,Mobilfunk,0.64,0.64,205.0,43.0
511070,520388,7.121388,50.838055,Sonstige Funkanlage,5.76,None,288.0,40.0
511070,520388,7.121388,50.838055,Sonstige Funkanlage,9.84,None,250.0,40.0
511070,520388,7.121388,50.838055,Sonstige Funkanlage,5.76,None,39.0,46.0
511070,520388,7.121388,50.838055,Sonstige Funkanlage,1.17,1.17,37.0,46.0
511070,520388,7.121388,50.838055,Sonstige Funkanlage,1.61,1.61,135.0,46.0
511070,520388,7.121388,50.838055,Sonstige Funkanlage,1.45,1.45,125.0,60.0
511070,520388,7.121388,50.838055,Sonstige Funkanlage,1.72,1.72,340.0,60.0
511070,520388,7.121388,50.838055,Sonstige Funkanlage,1.45,1.45,125.0,60.0
511070,520388,7.121388,50.838055,Sonstige Funkanlage,1.72,1.72,340.0,60.0
511120,520462,7.196944,50.858055,Mobilfunk,4.82,1.0,0.0,15.0
511120,520462,7.196944,50.858055,Mobilfunk,6.6,1.72,0.0,15.0
511120,520462,7.196944,50.858055,Mobilfunk,4.82,0.98,120.0,15.0
511120,520462,7.196944,50.858055,Mobilfunk,6.6,1.44,120.0,15.0
511120,520462,7.196944,50.858055,Mobilfunk,4.82,1.0,240.0,15.0
511120,520462,7.196944,50.858055,Mobilfunk,6.6,1.72,240.0,15.0
511120,520462,7.196944,50.858055,Mobilfunk,2.97,0.55,60.0,15.2
511120,520462,7.196944,50.858055,Mobilfunk,2.97,0.55,180.0,15.2
511120,520462,7.196944,50.858055,Mobilfunk,2.97,0.55,300.0,15.2
511120,520462,7.196944,50.858055,Mobilfunk,8.57,1.54,100.0,13.8
511120,520462,7.196944,50.858055,Mobilfunk,8.57,1.54,210.0,13.8
511120,520462,7.196944,50.858055,Mobilfunk,8.57,1.54,330.0,13.8
511120,520462,7.196944,50.858055,Mobilfunk,4.19,1.17,100.0,13.8
511120,520462,7.196944,50.858055,Mobilfunk,4.19,1.17,210.0,13.8
511120,520462,7.196944,50.858055,Mobilfunk,4.19,1.17,330.0,13.8
511129,520473,7.011944,50.828888,Mobilfunk,7.5,1.95,25.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,3.42,0.89,25.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,4.65,1.21,25.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,7.27,1.89,115.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,3.56,0.93,115.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,4.47,1.16,115.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,7.5,1.95,205.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,3.41,0.89,205.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,4.6,1.2,205.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,6.95,1.81,295.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,3.56,0.93,295.0,21.0
511129,520473,7.011944,50.828888,Mobilfunk,4.78,1.24,295.0,21.0
511153,520523,7.19361,50.83861,Mobilfunk,2.19,2.19,50.0,30.0
511153,520523,7.19361,50.83861,Mobilfunk,2.19,2.19,50.0,30.0
511153,520523,7.19361,50.83861,Mobilfunk,2.19,2.19,160.0,30.0
511153,520523,7.19361,50.83861,Mobilfunk,2.19,2.19,160.0,30.0
511160,520537,7.216666,50.843888,Mobilfunk,3.24,0.41,0.0,32.4
511160,520537,7.216666,50.843888,Mobilfunk,3.16,0.4,0.0,32.4
511160,520537,7.216666,50.843888,Mobilfunk,3.16,0.4,180.0,32.4
511160,520537,7.216666,50.843888,Mobilfunk,3.24,0.41,180.0,32.4
511160,520537,7.216666,50.843888,Mobilfunk,3.27,0.53,60.0,32.6
511160,520537,7.216666,50.843888,Mobilfunk,3.31,0.53,190.0,32.5
511160,520537,7.216666,50.843888,Mobilfunk,3.31,0.53,340.0,32.4
511160,520537,7.216666,50.843888,Mobilfunk,2.65,0.42,60.0,32.6
511160,520537,7.216666,50.843888,Mobilfunk,2.67,0.43,190.0,32.5
511160,520537,7.216666,50.843888,Mobilfunk,2.67,0.43,340.0,32.4
511238,520738,7.192499,50.8575,Mobilfunk,4.76,2.39,70.0,21.75
511238,520738,7.192499,50.8575,Mobilfunk,4.76,2.39,70.0,21.75
511238,520738,7.192499,50.8575,Mobilfunk,8.77,2.2,160.0,12.4
511238,520738,7.192499,50.8575,Mobilfunk,8.77,2.2,160.0,12.4
511238,520738,7.192499,50.8575,Mobilfunk,8.37,2.1,250.0,12.4
511238,520738,7.192499,50.8575,Mobilfunk,8.37,2.1,250.0,12.4
511246,520753,7.104166,50.838333,Sonstige Funkanlage,None,None,82.11,17.0
511306,520873,7.211388,50.868054,Mobilfunk,6.22,1.24,140.0,12.06
511306,520873,7.211388,50.868054,Mobilfunk,6.18,1.65,220.0,12.06
511306,520873,7.211388,50.868054,Mobilfunk,6.22,1.24,310.0,12.06
511306,520873,7.211388,50.868054,Mobilfunk,3.93,0.7,140.0,12.06
511306,520873,7.211388,50.868054,Mobilfunk,3.93,0.7,220.0,12.06
511306,520873,7.211388,50.868054,Mobilfunk,3.93,0.7,310.0,12.06
511320,520903,7.216111,50.844166,Mobilfunk,4.78,0.76,70.0,31.95
511320,520903,7.216111,50.844166,Mobilfunk,4.78,0.76,240.0,31.95
511320,520903,7.216111,50.844166,Mobilfunk,4.78,0.76,340.0,31.95
511320,520903,7.216111,50.844166,Mobilfunk,4.21,0.75,70.0,30.45
511320,520903,7.216111,50.844166,Mobilfunk,4.21,0.75,200.0,30.45
511320,520903,7.216111,50.844166,Mobilfunk,4.21,0.75,320.0,30.45
511320,520903,7.216111,50.844166,Mobilfunk,5.03,1.42,70.0,31.95
511320,520903,7.216111,50.844166,Mobilfunk,5.03,1.42,240.0,31.95
511320,520903,7.216111,50.844166,Mobilfunk,5.03,1.42,340.0,31.95
524862,491144,6.980832,51.012222,Mobilfunk,1.1,0.21,15.0,4.6
524862,491144,6.980832,51.012222,Mobilfunk,1.48,0.15,300.0,8.88
524863,491140,6.835833,50.937221,Mobilfunk,1.1,1.1,40.0,20.0
524863,491140,6.835833,50.937221,Mobilfunk,1.1,1.1,300.0,20.0
524863,491140,6.835833,50.937221,Mobilfunk,0.15,0.15,,3.0
524863,491140,6.835833,50.937221,Mobilfunk,0.15,0.15,,3.0
524863,491140,6.835833,50.937221,Mobilfunk,0.07,0.07,,3.0
524863,491140,6.835833,50.937221,Mobilfunk,0.07,0.07,,3.0
524864,491137,7.020832,50.964166,Mobilfunk,5.51,1.55,0.0,21.2
524864,491137,7.020832,50.964166,Mobilfunk,4.65,0.73,0.0,21.2
524864,491137,7.020832,50.964166,Mobilfunk,5.51,1.55,120.0,21.2
524864,491137,7.020832,50.964166,Mobilfunk,5.51,1.55,240.0,21.2
524864,491137,7.020832,50.964166,Mobilfunk,4.21,1.17,0.0,21.2
524864,491137,7.020832,50.964166,Mobilfunk,4.21,1.17,120.0,21.2
524864,491137,7.020832,50.964166,Mobilfunk,4.21,1.17,240.0,21.2
524864,491137,7.020832,50.964166,Mobilfunk,4.65,0.73,120.0,21.2
524864,491137,7.020832,50.964166,Mobilfunk,4.65,0.73,240.0,21.2
524865,491089,6.920554,50.948055,Mobilfunk,5.22,1.18,120.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,7.35,1.59,120.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,7.35,1.59,210.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,7.35,1.59,30.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,7.35,1.59,300.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.62,1.21,120.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.62,1.21,210.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.62,1.21,30.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.62,1.21,300.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.22,1.18,210.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.22,1.18,300.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.22,1.18,30.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.89,1.33,120.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.89,1.33,210.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.89,1.33,300.0,29.0
524865,491089,6.920554,50.948055,Mobilfunk,5.89,1.33,30.0,29.0
524866,490902,7.1,51.11861,Mobilfunk,4.52,4.52,90.0,30.3
524866,490902,7.1,51.11861,Mobilfunk,4.52,4.52,90.0,28.3
524867,490687,7.033888,50.956666,Mobilfunk,5.62,1.02,0.0,30.65
524867,490687,7.033888,50.956666,Mobilfunk,5.62,1.02,120.0,30.65
524867,490687,7.033888,50.956666,Mobilfunk,5.62,1.02,240.0,30.6
524867,490687,7.033888,50.956666,Mobilfunk,5.89,1.33,0.0,27.8
524867,490687,7.033888,50.956666,Mobilfunk,5.89,1.33,0.0,27.8
524867,490687,7.033888,50.956666,Mobilfunk,5.89,1.33,120.0,27.8
524867,490687,7.033888,50.956666,Mobilfunk,5.89,1.33,120.0,27.8
524867,490687,7.033888,50.956666,Mobilfunk,5.89,1.33,240.0,27.8
524867,490687,7.033888,50.956666,Mobilfunk,5.89,1.33,240.0,27.8
524867,490687,7.033888,50.956666,Mobilfunk,6.05,1.42,120.0,31.0
524867,490687,7.033888,50.956666,Mobilfunk,6.05,1.42,240.0,31.0
524867,490687,7.033888,50.956666,Mobilfunk,6.05,1.42,0.0,31.0
524867,490687,7.033888,50.956666,Mobilfunk,4.39,0.85,0.0,31.0
524867,490687,7.033888,50.956666,Mobilfunk,4.39,0.85,120.0,31.0
