Name;Datum;Minimum;Maximum;Mittelwert
Sueddinker;2013-01-21;62.000;63.000;62.810
Sueddinker;2013-01-22;59.000;63.000;60.470
Sueddinker;2013-01-23;58.000;60.000;58.900
Sueddinker;2013-01-24;56.000;59.000;57.640
Sueddinker;2013-01-25;53.000;61.000;56.240
Sueddinker;2013-01-26;55.000;59.000;57.190
Sueddinker;2013-01-27;56.000;90.000;64.470
Sueddinker;2013-01-28;91.000;125.000;100.490
Sueddinker;2013-01-29;125.000;154.000;145.320
Sueddinker;2013-01-30;140.000;155.000;148.700
Sueddinker;2013-01-31;127.000;150.000;134.600
Sueddinker;2013-02-01;116.000;143.300;121.600
Sueddinker;2013-02-02;144.300;175.000;162.540
Sueddinker;2013-02-03;119.000;144.200;127.550
Sueddinker;2013-02-04;120.200;211.000;175.580
Sueddinker;2013-02-05;179.000;203.200;190.960
Sueddinker;2013-02-06;153.000;193.100;171.980
Sueddinker;2013-02-07;132.000;152.400;140.350
Sueddinker;2013-02-08;126.000;131.100;128.600
Sueddinker;2013-02-09;117.000;126.000;119.740
Sueddinker;2013-02-10;112.800;118.000;114.930
Sueddinker;2013-02-11;102.000;112.000;106.810
Sueddinker;2013-02-12;92.000;102.000;95.950
Sueddinker;2013-02-13;89.000;92.000;89.810
Sueddinker;2013-02-14;86.000;89.000;87.310
Sueddinker;2013-02-15;84.000;88.000;85.120
Sueddinker;2013-02-16;83.000;86.000;84.610
Sueddinker;2013-02-17;82.000;85.000;83.630
Sueddinker;2013-02-18;84.000;86.000;85.080
Sueddinker;2013-02-19;84.000;91.000;86.190
Sueddinker;2013-02-20;82.000;90.000;84.150
Sueddinker;2013-02-21;80.000;82.000;80.910
Sueddinker;2013-02-22;78.000;80.000;78.450
Sueddinker;2013-02-23;75.000;78.000;75.830
Sueddinker;2013-02-24;72.000;76.000;74.140
Sueddinker;2013-02-25;71.000;87.000;77.110
Sueddinker;2013-02-26;74.000;81.000;76.340
Sueddinker;2013-02-27;76.000;82.000;79.420
Sueddinker;2013-02-28;81.000;83.000;81.950
Sueddinker;2013-03-01;80.000;83.000;81.120
Sueddinker;2013-03-02;76.000;80.000;77.740
Sueddinker;2013-03-03;74.000;77.000;75.460
Sueddinker;2013-03-04;70.000;74.000;71.390
Sueddinker;2013-03-05;68.000;70.000;68.820
Sueddinker;2013-03-06;66.000;68.000;66.390
Sueddinker;2013-03-07;63.000;66.000;63.840
Sueddinker;2013-03-08;63.000;66.000;64.070
Sueddinker;2013-03-09;64.400;89.400;78.830
Sueddinker;2013-03-10;90.100;162.000;142.920
Sueddinker;2013-03-11;110.000;155.300;129.670
Sueddinker;2013-03-12;93.000;110.000;99.560
Sueddinker;2013-03-13;83.000;93.000;86.630
Sueddinker;2013-03-14;78.000;83.000;79.350
Sueddinker;2013-03-15;74.000;78.000;75.860
Sueddinker;2013-03-16;74.000;76.000;75.130
Sueddinker;2013-03-17;74.000;76.000;75.080
Sueddinker;2013-03-18;72.000;76.000;73.890
Sueddinker;2013-03-19;68.000;72.000;69.460
Sueddinker;2013-03-20;65.000;78.000;69.800
Sueddinker;2013-03-21;70.000;84.000;75.760
Sueddinker;2013-03-22;82.000;87.000;84.460
Sueddinker;2013-03-23;79.000;86.000;81.730
Sueddinker;2013-03-24;72.000;79.000;75.160
Sueddinker;2013-03-25;68.000;74.000;70.750
Sueddinker;2013-03-26;65.000;70.000;66.980
Sueddinker;2013-03-27;63.000;66.000;64.130
Sueddinker;2013-03-28;62.000;64.000;62.810
Sueddinker;2013-03-29;61.000;63.000;61.740
Sueddinker;2013-03-30;59.000;62.000;60.400
Sueddinker;2013-03-31;57.000;60.000;58.640
Sueddinker;2013-04-01;56.000;59.000;57.590
Sueddinker;2013-04-02;56.000;58.000;56.860
Sueddinker;2013-04-03;54.000;56.000;55.250
Sueddinker;2013-04-04;53.000;56.000;54.690
Sueddinker;2013-04-05;53.000;57.000;55.770
Sueddinker;2013-04-06;54.000;59.000;55.890
Sueddinker;2013-04-07;53.000;55.000;53.990
Sueddinker;2013-04-08;53.000;56.000;54.160
Sueddinker;2013-04-09;53.000;55.000;54.240
Sueddinker;2013-04-10;51.000;60.000;53.840
Sueddinker;2013-04-11;53.000;63.000;56.910
Sueddinker;2013-04-12;51.000;65.000;54.050
Sueddinker;2013-04-13;49.200;63.000;53.440
Sueddinker;2013-04-14;47.000;49.000;48.560
Sueddinker;2013-04-15;47.000;49.000;48.380
Sueddinker;2013-04-16;46.000;49.000;47.430
Sueddinker;2013-04-17;45.000;47.000;46.260
Sueddinker;2013-04-18;44.000;47.000;45.680
Sueddinker;2013-04-19;42.000;44.000;43.310
Sueddinker;2013-04-20;40.000;43.000;41.810
Sueddinker;2013-04-21;40.000;46.000;41.820
Sueddinker;2013-04-22;38.000;45.000;41.190
Sueddinker;2013-04-23;38.000;41.000;39.740
Sueddinker;2013-04-24;37.000;40.000;38.160
Sueddinker;2013-04-25;36.000;39.000;36.970
Sueddinker;2013-04-26;36.000;70.000;41.980
Sueddinker;2013-04-27;43.700;72.000;57.030
Sueddinker;2013-04-28;37.000;43.000;39.040
Sueddinker;2013-04-29;36.000;37.000;36.300
Sueddinker;2013-04-30;34.000;38.000;35.190
Sueddinker;2013-05-01;33.000;35.000;33.990
Sueddinker;2013-05-02;33.000;35.000;33.730
Sueddinker;2013-05-03;32.000;34.000;32.810
Sueddinker;2013-05-04;31.000;34.000;32.110
Sueddinker;2013-05-05;30.000;32.000;30.840
Sueddinker;2013-05-06;29.000;32.000;30.410
Sueddinker;2013-05-07;29.000;33.800;30.810
Sueddinker;2013-05-08;30.000;34.000;31.480
Sueddinker;2013-05-09;30.000;34.000;31.010
Sueddinker;2013-05-10;29.000;31.000;30.070
Sueddinker;2013-05-11;29.000;35.000;31.090
Sueddinker;2013-05-12;30.000;50.000;36.230
Sueddinker;2013-05-13;31.000;39.000;33.000
Sueddinker;2013-05-14;29.000;36.000;30.600
Sueddinker;2013-05-15;28.000;31.000;29.600
Sueddinker;2013-05-16;28.000;49.000;31.970
Sueddinker;2013-05-17;29.000;47.500;32.270
Sueddinker;2013-05-18;28.000;30.000;29.100
Sueddinker;2013-05-19;27.000;30.000;28.430
Sueddinker;2013-05-20;28.000;52.000;38.680
Sueddinker;2013-05-21;29.000;36.000;30.910
Sueddinker;2013-05-22;29.000;73.000;54.580
Sueddinker;2013-05-23;33.000;56.000;42.750
Sueddinker;2013-05-24;32.000;44.000;36.390
Sueddinker;2013-05-25;29.000;34.000;30.770
Sueddinker;2013-05-26;33.000;54.000;45.550
Sueddinker;2013-05-27;36.000;49.000;43.310
Sueddinker;2013-05-28;32.000;36.000;33.500
Sueddinker;2013-05-29;30.000;38.000;31.850
Sueddinker;2013-05-30;30.000;39.000;32.740
Sueddinker;2013-05-31;29.000;36.000;31.570
Sueddinker;2013-06-01;28.000;30.000;29.360
Sueddinker;2013-06-02;28.000;30.000;28.420
Sueddinker;2013-06-03;27.000;28.000;27.740
Sueddinker;2013-06-04;27.000;28.000;27.390
Sueddinker;2013-06-05;27.000;28.000;27.130
Sueddinker;2013-06-06;26.000;27.000;26.760
Sueddinker;2013-06-07;26.000;27.000;26.220
Sueddinker;2013-06-08;25.000;26.000;25.700
Sueddinker;2013-06-09;25.000;26.000;25.460
Sueddinker;2013-06-10;25.000;27.000;25.600
Sueddinker;2013-06-11;24.000;25.000;24.800
Sueddinker;2013-06-12;24.000;25.000;24.550
Sueddinker;2013-06-13;23.000;62.000;28.620
Sueddinker;2013-06-14;30.000;74.000;50.010
Sueddinker;2013-06-15;27.000;30.000;28.170
Sueddinker;2013-06-16;25.000;28.000;25.790
Sueddinker;2013-06-17;24.000;29.000;25.230
Sueddinker;2013-06-18;24.000;28.000;25.410
Sueddinker;2013-06-19;24.000;28.000;25.330
Sueddinker;2013-06-20;24.000;51.000;31.340
Sueddinker;2013-06-21;32.000;49.000;39.310
Sueddinker;2013-06-22;26.000;34.000;27.390
Sueddinker;2013-06-23;25.000;29.000;26.420
Sueddinker;2013-06-24;24.000;33.400;27.270
Sueddinker;2013-06-25;25.000;39.000;28.620
Sueddinker;2013-06-26;24.000;28.000;25.530
Sueddinker;2013-06-27;26.000;47.000;35.170
Sueddinker;2013-06-28;27.000;36.000;30.740
Sueddinker;2013-06-29;32.000;52.000;42.130
Sueddinker;2013-06-30;27.000;35.000;29.300
Sueddinker;2013-07-01;26.000;27.000;26.500
Sueddinker;2013-07-02;25.000;26.000;25.460
Sueddinker;2013-07-03;25.000;29.000;26.470
Sueddinker;2013-07-04;24.000;26.000;25.290
Sueddinker;2013-07-05;24.000;25.000;24.270
Sueddinker;2013-07-06;23.000;24.000;23.790
Sueddinker;2013-07-07;23.000;24.000;23.550
Sueddinker;2013-07-08;22.200;23.000;22.980
Sueddinker;2013-07-09;22.000;23.000;22.800
Sueddinker;2013-07-10;22.000;26.000;23.650
Sueddinker;2013-07-11;22.000;23.000;22.480
Sueddinker;2013-07-12;22.000;24.000;22.450
Sueddinker;2013-07-13;22.000;23.000;22.590
Sueddinker;2013-07-14;22.000;25.000;22.660
Sueddinker;2013-07-15;22.000;23.000;22.200
Sueddinker;2013-07-16;22.000;22.000;22.000
Sueddinker;2013-07-17;21.000;23.000;21.910
Sueddinker;2013-07-18;21.000;23.000;21.830
Sueddinker;2013-07-19;21.000;23.000;22.020
Sueddinker;2013-07-20;21.000;22.000;21.850
Sueddinker;2013-07-21;21.000;22.000;21.850
Sueddinker;2013-07-22;21.000;22.000;21.680
Sueddinker;2013-07-23;20.000;22.000;21.020
Sueddinker;2013-07-24;19.000;30.000;21.800
Sueddinker;2013-07-25;22.000;48.000;31.200
Sueddinker;2013-07-26;20.000;26.000;22.020
Sueddinker;2013-07-27;20.000;22.000;21.190
Sueddinker;2013-07-28;20.000;34.300;21.340
Sueddinker;2013-07-29;22.000;46.000;29.850
Sueddinker;2013-07-30;21.000;23.000;21.460
Sueddinker;2013-07-31;20.000;22.000;20.900
Sueddinker;2013-08-01;20.000;21.000;20.250
Sueddinker;2013-08-02;19.000;20.000;19.840
Sueddinker;2013-08-03;19.000;22.000;20.070
Sueddinker;2013-08-04;17.000;19.000;18.780
Sueddinker;2013-08-05;18.000;20.000;19.020
Sueddinker;2013-08-06;19.000;35.000;26.140
Sueddinker;2013-08-07;19.000;26.000;20.110
Sueddinker;2013-08-08;22.000;34.000;25.180
Sueddinker;2013-08-09;20.000;22.000;20.890
Sueddinker;2013-08-10;19.000;20.000;19.690
Sueddinker;2013-08-11;18.000;20.000;19.390
Sueddinker;2013-08-12;19.000;27.000;21.250
Sueddinker;2013-08-13;20.000;32.000;24.490
Sueddinker;2013-08-14;20.000;24.000;21.150
Sueddinker;2013-08-15;19.000;21.000;20.090
Sueddinker;2013-08-16;19.000;20.000;19.740
Sueddinker;2013-08-17;19.000;20.000;19.630
Sueddinker;2013-08-18;19.000;31.000;20.760
Sueddinker;2013-08-19;21.000;32.000;26.030
Sueddinker;2013-08-20;21.200;27.000;24.520
Sueddinker;2013-08-22;19.000;19.000;19.000
Sueddinker;2013-08-23;18.000;19.000;18.780
Sueddinker;2013-08-24;18.000;19.000;18.640
Sueddinker;2013-08-25;19.000;30.000;21.760
Sueddinker;2013-08-26;18.000;19.000;18.790
Sueddinker;2013-08-27;17.000;19.000;18.570
Sueddinker;2013-08-28;18.000;19.000;18.400
Sueddinker;2013-08-29;18.000;19.000;18.320
Sueddinker;2013-08-30;18.000;19.000;18.410
Sueddinker;2013-08-31;18.000;20.000;18.680
Sueddinker;2013-09-01;17.000;19.000;18.200
Sueddinker;2013-09-02;17.000;19.000;18.150
Sueddinker;2013-09-03;17.000;19.000;18.390
Sueddinker;2013-09-04;17.000;19.000;18.400
Sueddinker;2013-09-05;17.000;18.000;17.710
Sueddinker;2013-09-06;16.000;18.000;17.150
Sueddinker;2013-09-07;16.000;25.000;18.500
Sueddinker;2013-09-08;18.000;47.000;30.490
Sueddinker;2013-09-09;19.000;25.000;21.090
Sueddinker;2013-09-10;20.000;48.700;27.150
Sueddinker;2013-09-11;50.700;95.000;68.970
Sueddinker;2013-09-12;29.000;72.000;49.240
Sueddinker;2013-09-13;23.000;28.600;24.600
Sueddinker;2013-09-14;22.000;24.000;22.980
Sueddinker;2013-09-15;21.000;23.000;21.680
Sueddinker;2013-09-16;21.000;31.000;24.220
Sueddinker;2013-09-17;20.000;24.000;21.290
Sueddinker;2013-09-18;21.000;24.400;21.380
Sueddinker;2013-09-19;20.000;25.000;21.720
Sueddinker;2013-09-20;20.000;22.000;20.860
Sueddinker;2013-09-21;19.000;21.000;19.900
Sueddinker;2013-09-22;19.000;20.000;19.530
Sueddinker;2013-09-23;19.000;20.000;19.570
Sueddinker;2013-09-24;19.000;20.000;19.620
Sueddinker;2013-09-25;19.000;20.000;19.860
Sueddinker;2013-09-26;19.000;20.000;19.760
Sueddinker;2013-09-27;19.000;20.000;19.750
Sueddinker;2013-09-28;19.000;20.000;19.660
Sueddinker;2013-09-29;18.000;20.000;19.470
Sueddinker;2013-09-30;19.000;23.000;20.090
Sueddinker;2013-10-01;18.000;20.000;19.540
Sueddinker;2013-10-02;18.000;20.000;19.610
Sueddinker;2013-10-03;19.000;20.000;19.580
Sueddinker;2013-10-04;18.000;20.000;19.380
Sueddinker;2013-10-05;19.000;24.000;20.550
Sueddinker;2013-10-06;19.000;20.000;19.640
Sueddinker;2013-10-07;19.000;20.000;19.710
Sueddinker;2013-10-08;18.000;20.000;19.540
Sueddinker;2013-10-09;19.000;21.000;19.690
Sueddinker;2013-10-10;21.000;40.000;28.950
Sueddinker;2013-10-11;20.000;46.000;25.060
Sueddinker;2013-10-12;25.000;49.000;34.390
Sueddinker;2013-10-13;20.000;30.000;22.070
Sueddinker;2013-10-14;19.000;20.000;19.900
Sueddinker;2013-10-15;20.000;27.000;22.670
Sueddinker;2013-10-16;20.000;23.000;20.270
Sueddinker;2013-10-17;19.000;20.000;19.920
Sueddinker;2013-10-18;19.000;20.000;19.850
Sueddinker;2013-10-19;19.000;20.000;19.620
Sueddinker;2013-10-20;19.000;20.000;19.550
Sueddinker;2013-10-21;19.000;21.000;19.730
Sueddinker;2013-10-22;19.000;20.000;19.520
Sueddinker;2013-10-23;20.000;30.000;22.640
Sueddinker;2013-10-24;20.000;31.000;21.960
Sueddinker;2013-10-25;19.000;20.000;19.670
Sueddinker;2013-10-26;20.000;41.000;27.580
Sueddinker;2013-10-27;20.000;24.000;20.970
Sueddinker;2013-10-28;20.000;26.000;22.730
Sueddinker;2013-10-29;20.000;24.000;21.150
Sueddinker;2013-10-30;20.000;23.000;20.740
Sueddinker;2013-10-31;20.000;20.000;20.000
Sueddinker;2013-11-01;19.000;20.000;19.860
Sueddinker;2013-11-02;20.000;38.000;26.290
Sueddinker;2013-11-03;21.000;27.000;23.240
Sueddinker;2013-11-04;22.000;46.000;26.450
Sueddinker;2013-11-05;24.000;49.000;33.260
Sueddinker;2013-11-06;33.000;48.000;38.250
Sueddinker;2013-11-07;32.000;72.900;46.040
Sueddinker;2013-11-08;67.000;91.000;82.440
Sueddinker;2013-11-09;47.000;66.400;59.120
Sueddinker;2013-11-10;42.000;59.000;48.920
Sueddinker;2013-11-11;34.000;47.000;38.510
Sueddinker;2013-11-12;31.000;34.000;32.130
Sueddinker;2013-11-13;28.000;35.000;31.000
Sueddinker;2013-11-14;27.000;29.000;28.180
Sueddinker;2013-11-15;26.000;28.000;26.500
Sueddinker;2013-11-16;25.000;26.000;25.640
Sueddinker;2013-11-17;25.000;26.000;25.510
Sueddinker;2013-11-18;25.000;26.000;25.610
Sueddinker;2013-11-19;24.000;26.000;25.070
Sueddinker;2013-11-20;24.000;26.000;24.940
Sueddinker;2013-11-21;24.000;25.000;24.580
Sueddinker;2013-11-22;23.000;26.000;24.190
Sueddinker;2013-11-23;24.000;31.000;26.520
Sueddinker;2013-11-24;23.000;27.000;24.750
Sueddinker;2013-11-25;23.000;29.000;24.890
Sueddinker;2013-11-26;23.000;26.000;23.710
Sueddinker;2013-11-27;23.000;24.000;23.720
Sueddinker;2013-11-28;23.000;26.000;24.410
Sueddinker;2013-11-29;23.000;33.000;24.910
Sueddinker;2013-11-30;26.000;33.000;27.380
Sueddinker;2013-12-01;24.000;26.000;24.930
Sueddinker;2013-12-02;23.000;25.000;24.100
Sueddinker;2013-12-03;23.000;24.000;23.760
Sueddinker;2013-12-04;23.000;26.000;24.220
Sueddinker;2013-12-05;23.000;52.000;28.030
Sueddinker;2013-12-06;41.000;62.000;50.080
Sueddinker;2013-12-07;34.000;44.000;37.660
Sueddinker;2013-12-08;34.000;46.000;37.240
Sueddinker;2013-12-09;32.000;35.000;33.270
Sueddinker;2013-12-10;30.000;33.000;30.940
Sueddinker;2013-12-11;27.000;33.000;29.140
Sueddinker;2013-12-12;27.000;29.000;27.960
Sueddinker;2013-12-13;27.000;28.000;27.600
Sueddinker;2013-12-14;26.000;31.000;28.050
Sueddinker;2013-12-15;25.000;28.000;27.000
Sueddinker;2013-12-16;26.000;27.000;26.570
Sueddinker;2013-12-17;25.000;27.000;25.700
Sueddinker;2013-12-18;25.000;26.000;25.650
Sueddinker;2013-12-19;25.000;35.000;28.610
Sueddinker;2013-12-20;25.000;28.000;25.960
Sueddinker;2013-12-21;25.000;26.000;25.610
Sueddinker;2013-12-22;25.000;28.000;26.010
Sueddinker;2013-12-23;28.900;52.000;38.680
Sueddinker;2013-12-24;28.000;31.000;29.260
Sueddinker;2013-12-25;31.000;62.000;49.760
Sueddinker;2013-12-26;39.000;49.000;41.550
Sueddinker;2013-12-27;34.000;39.000;36.070
Sueddinker;2013-12-28;35.000;61.800;45.580
Sueddinker;2013-12-29;43.000;50.000;46.670
Sueddinker;2013-12-30;39.000;43.900;40.840
Sueddinker;2013-12-31;39.000;41.000;39.740
Sueddinker;2014-01-01;36.000;40.000;38.170
Suesterseel;2013-01-01;33.800;37.200;34.760
Suesterseel;2013-01-02;31.500;34.600;33.100
Suesterseel;2013-01-03;30.700;32.800;31.240
Suesterseel;2013-01-04;31.000;32.000;31.560
Suesterseel;2013-01-05;30.300;31.100;30.750
Suesterseel;2013-01-06;28.500;30.300;29.310
Suesterseel;2013-01-07;27.500;28.500;28.070
Suesterseel;2013-01-08;26.600;27.500;26.930
Suesterseel;2013-01-09;26.300;31.200;27.680
Suesterseel;2013-01-10;28.600;29.800;29.280
Suesterseel;2013-01-11;26.500;28.800;27.670
Suesterseel;2013-01-12;24.900;26.500;25.480
Suesterseel;2013-01-13;24.300;24.900;24.590
Suesterseel;2013-01-14;24.200;25.500;24.640
Suesterseel;2013-01-15;24.300;25.100;24.490
Suesterseel;2013-01-16;24.400;24.900;24.630
Suesterseel;2013-01-17;23.800;24.900;24.420
Suesterseel;2013-01-18;23.600;24.000;23.830
Suesterseel;2013-01-19;23.600;24.100;23.830
Suesterseel;2013-01-20;23.000;24.000;23.420
Suesterseel;2013-01-21;23.900;24.600;24.200
Suesterseel;2013-01-22;23.500;24.200;23.900
Suesterseel;2013-01-23;22.900;23.800;23.430
Suesterseel;2013-01-24;23.300;24.500;24.020
Suesterseel;2013-01-25;23.800;24.200;24.000
Suesterseel;2013-01-26;23.100;25.000;23.950
Suesterseel;2013-01-27;24.100;30.300;26.720
Suesterseel;2013-01-28;29.000;30.400;29.530
Suesterseel;2013-01-29;29.300;50.400;39.780
Suesterseel;2013-01-30;41.900;51.100;45.320
Suesterseel;2013-01-31;38.900;44.700;41.180
Suesterseel;2013-02-01;38.400;51.100;42.340
Suesterseel;2013-02-02;44.200;54.300;49.030
Suesterseel;2013-02-03;37.100;44.100;39.810
Suesterseel;2013-02-04;36.200;37.800;36.620
Suesterseel;2013-02-05;32.900;43.600;36.280
Suesterseel;2013-02-06;32.300;34.500;33.360
Suesterseel;2013-02-07;31.000;33.900;31.990
Suesterseel;2013-02-08;30.400;32.200;31.380
Suesterseel;2013-02-09;27.300;30.300;28.610
Suesterseel;2013-02-10;25.800;27.300;26.450
Suesterseel;2013-02-11;24.100;25.700;24.990
Suesterseel;2013-02-12;21.800;24.100;22.720
Suesterseel;2013-02-13;21.200;22.100;21.810
Suesterseel;2013-02-14;20.500;21.700;21.050
Suesterseel;2013-02-15;21.300;29.100;24.890
Suesterseel;2013-02-16;26.500;27.500;26.910
Suesterseel;2013-02-17;25.800;26.600;26.230
Suesterseel;2013-02-18;24.500;25.800;25.040
Suesterseel;2013-02-19;24.400;25.100;24.560
Suesterseel;2013-02-20;24.300;25.100;24.790
Suesterseel;2013-02-21;23.600;24.400;23.920
Suesterseel;2013-02-22;23.200;23.900;23.640
Suesterseel;2013-02-23;22.700;23.700;23.180
Suesterseel;2013-02-24;23.500;25.100;24.340
Suesterseel;2013-02-25;24.500;27.100;25.690
Suesterseel;2013-02-26;27.000;30.700;28.670
Suesterseel;2013-02-27;30.700;35.200;33.680
Suesterseel;2013-02-28;34.400;36.700;35.310
Suesterseel;2013-03-01;30.500;36.300;32.340
Suesterseel;2013-03-02;28.100;30.400;29.330
Suesterseel;2013-03-03;26.700;28.100;27.540
Suesterseel;2013-03-04;26.100;27.000;26.560
Suesterseel;2013-03-05;24.800;26.500;25.240
Suesterseel;2013-03-06;24.800;25.600;25.220
Suesterseel;2013-03-07;25.000;27.000;25.390
Suesterseel;2013-03-08;25.400;26.100;25.630
Suesterseel;2013-03-09;25.900;30.800;28.280
Suesterseel;2013-03-10;27.900;30.800;29.390
Suesterseel;2013-03-11;25.800;27.800;26.810
Suesterseel;2013-03-12;25.400;27.600;26.260
Suesterseel;2013-03-13;25.600;28.700;27.390
Suesterseel;2013-03-14;26.900;28.600;27.590
Suesterseel;2013-03-15;24.800;27.900;26.290
Suesterseel;2013-03-16;26.000;28.500;26.900
Suesterseel;2013-03-17;28.400;31.200;30.150
Suesterseel;2013-03-18;28.700;30.600;29.560
Suesterseel;2013-03-19;26.700;30.400;27.530
Suesterseel;2013-03-20;27.400;49.900;35.880
Suesterseel;2013-03-21;31.100;45.700;36.640
Suesterseel;2013-03-22;26.300;31.200;28.650
Suesterseel;2013-03-23;23.600;26.300;24.820
Suesterseel;2013-03-24;22.400;23.600;22.870
Suesterseel;2013-03-25;21.800;22.500;22.160
Suesterseel;2013-03-26;21.500;22.300;21.880
Suesterseel;2013-03-27;21.300;22.000;21.630
Suesterseel;2013-03-28;21.400;22.000;21.730
Suesterseel;2013-03-29;21.600;22.000;21.780
Suesterseel;2013-03-30;21.700;22.400;21.970
Suesterseel;2013-03-31;21.100;21.700;21.410
Suesterseel;2013-04-01;20.800;21.900;21.320
Suesterseel;2013-04-02;21.200;21.900;21.560
Suesterseel;2013-04-03;21.100;21.600;21.370
Suesterseel;2013-04-04;20.700;21.900;21.330
Suesterseel;2013-04-05;20.200;20.800;20.370
Suesterseel;2013-04-06;20.000;20.400;20.180
Suesterseel;2013-04-07;19.600;20.600;20.000
Suesterseel;2013-04-08;19.800;20.500;20.150
Suesterseel;2013-04-09;19.900;21.800;20.860
Suesterseel;2013-04-10;21.400;23.300;21.970
Suesterseel;2013-04-11;22.300;27.100;25.010
Suesterseel;2013-04-12;24.200;48.400;27.950
Suesterseel;2013-04-13;28.600;30.600;29.640
Suesterseel;2013-04-14;27.500;28.700;27.860
Suesterseel;2013-04-15;27.300;28.000;27.560
Suesterseel;2013-04-16;26.800;27.600;27.070
Suesterseel;2013-04-17;24.400;27.300;25.520
Suesterseel;2013-04-18;24.200;25.000;24.540
Suesterseel;2013-04-19;23.700;24.900;24.130
Suesterseel;2013-04-20;22.300;23.700;22.990
Suesterseel;2013-04-21;22.300;23.200;22.690
Suesterseel;2013-04-22;22.700;23.500;23.110
Suesterseel;2013-04-23;22.600;23.300;22.880
Suesterseel;2013-04-24;22.500;23.500;22.990
Suesterseel;2013-04-25;22.500;22.900;22.710
Suesterseel;2013-04-26;22.100;24.900;22.620
Suesterseel;2013-04-27;22.600;23.500;23.080
Suesterseel;2013-04-28;21.800;22.700;22.170
Suesterseel;2013-04-29;21.200;21.900;21.640
Suesterseel;2013-04-30;21.600;22.300;21.930
Suesterseel;2013-05-01;21.800;22.500;22.090
Suesterseel;2013-05-02;21.300;22.300;21.840
Suesterseel;2013-05-03;21.600;22.300;21.820
Suesterseel;2013-05-04;21.100;21.700;21.400
Suesterseel;2013-05-05;21.000;21.400;21.170
Suesterseel;2013-05-06;20.200;21.200;20.710
Suesterseel;2013-05-07;20.200;42.200;24.040
Suesterseel;2013-05-08;22.900;41.700;28.180
Suesterseel;2013-05-09;22.400;29.000;23.330
Suesterseel;2013-05-10;21.200;22.900;22.030
Suesterseel;2013-05-11;20.900;25.000;21.550
Suesterseel;2013-05-12;21.600;28.700;23.390
Suesterseel;2013-05-13;22.800;24.600;23.470
Suesterseel;2013-05-14;21.500;23.100;22.230
Suesterseel;2013-05-15;21.400;22.100;21.740
Suesterseel;2013-05-16;21.100;34.600;24.840
Suesterseel;2013-05-17;25.800;56.500;35.210
Suesterseel;2013-05-18;24.800;49.500;30.460
Suesterseel;2013-05-19;23.200;24.700;23.950
Suesterseel;2013-05-20;22.300;23.200;22.590
Suesterseel;2013-05-21;22.000;24.200;22.460
Suesterseel;2013-05-22;22.700;26.500;24.330
Suesterseel;2013-05-23;22.800;72.500;47.390
Suesterseel;2013-05-24;27.900;40.100;32.660
Suesterseel;2013-05-25;25.300;27.800;26.470
Suesterseel;2013-05-26;25.400;26.900;26.020
Suesterseel;2013-05-27;24.100;26.000;25.390
Suesterseel;2013-05-28;22.900;39.300;24.470
Suesterseel;2013-05-29;24.300;35.600;28.040
Suesterseel;2013-05-30;30.300;41.600;36.680
Suesterseel;2013-05-31;25.000;30.200;27.380
Suesterseel;2013-06-01;23.000;25.100;24.050
Suesterseel;2013-06-02;21.800;23.000;22.620
Suesterseel;2013-06-03;20.800;21.700;21.380
Suesterseel;2013-06-04;20.600;24.200;22.700
Suesterseel;2013-06-05;23.400;24.000;23.720
Suesterseel;2013-06-06;22.800;23.500;23.190
Suesterseel;2013-06-07;22.000;23.200;22.620
Suesterseel;2013-06-08;21.800;23.100;22.460
Suesterseel;2013-06-09;21.300;22.800;22.020
Suesterseel;2013-06-10;21.800;22.600;22.270
Suesterseel;2013-06-11;21.700;22.400;22.120
Suesterseel;2013-06-12;21.500;22.300;21.970
Suesterseel;2013-06-13;21.500;26.200;22.190
Suesterseel;2013-06-14;22.100;23.600;22.970
Suesterseel;2013-06-15;22.300;24.900;22.670
Suesterseel;2013-06-16;22.000;22.500;22.320
Suesterseel;2013-06-17;21.700;24.500;22.130
Suesterseel;2013-06-18;19.700;22.200;20.980
Suesterseel;2013-06-19;19.600;24.400;21.220
Suesterseel;2013-06-20;18.900;41.000;21.310
Suesterseel;2013-06-21;22.900;47.300;31.730
Suesterseel;2013-06-22;18.500;26.300;20.800
Suesterseel;2013-06-23;18.600;22.200;20.740
Suesterseel;2013-06-24;20.700;21.500;21.150
Suesterseel;2013-06-25;20.400;21.200;20.870
Suesterseel;2013-06-26;19.800;20.500;20.290
Suesterseel;2013-06-27;19.800;29.000;23.020
Suesterseel;2013-06-28;20.500;22.700;20.950
Suesterseel;2013-06-29;22.800;35.100;28.640
Suesterseel;2013-06-30;22.100;25.200;23.500
Suesterseel;2013-07-01;21.200;22.100;21.780
Suesterseel;2013-07-02;20.700;21.300;21.000
Suesterseel;2013-07-03;20.500;55.700;33.450
Suesterseel;2013-07-04;22.900;32.000;25.670
Suesterseel;2013-07-05;21.200;22.900;22.250
Suesterseel;2013-07-06;20.300;21.500;21.090
Suesterseel;2013-07-07;19.400;20.400;20.090
Suesterseel;2013-07-08;19.000;19.700;19.410
Suesterseel;2013-07-09;18.800;19.500;19.200
Suesterseel;2013-07-10;18.700;19.300;19.050
Suesterseel;2013-07-11;18.300;19.200;18.840
